"ITEM NAME","CAT","TYPE","MAJOR RCP","MINOR RCP","GAME-SPECIFIC TAGS","MOD-SPECIFIC TAGS","MOD-SPECIFIC TAGS","COLOR TAG"
"{{ModId}}_CoconutJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CoconutLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CoconutMilk",-6,"Animal Product","raffadax_object","raffadax_artisan_object","milk_item, plant_milk_item","raffadax_milk_item",,"color_white"
"{{ModId}}_CoconutOil",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","oil_item","raffadax_oil_item",,
"{{ModId}}_CoconutPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_CoconutPudding",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_CoconutRum",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CoconutWater",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_CoconutWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_CoeurdelaMerFlour",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flour_item","raffadax_baking_component",,
"{{ModId}}_CoeurdelaMerKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_CoeurdelaMerLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CoeurdelaMerOil",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","oil_item","raffadax_oil_item",,
"{{ModId}}_CoeurdelaMerTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_CoffeeBeans",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","coffee_beans","raffadax_drink_mix","raffadax_coffee",
"{{ModId}}_CoffeeButter",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","butter_item","raffadax_puree",,
"{{ModId}}_CoffeeExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_CoffeeFlour",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flour_item","raffadax_baking_component",,
"{{ModId}}_CoffeeJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CoffeeKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_CoffeeLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CoffeePudding",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_Cognac",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_Cola",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","soda_item","raffadax_beverage","raffadax_soda",
"{{ModId}}_ColaExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_ColaLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_ColaPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_Colby",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_ColbyJack",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_ColdBrewCoffee",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","coffee_item","raffadax_beverage","raffadax_coffee",
"{{ModId}}_ColdBrewCoffeeBeans",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","coffee_beans","raffadax_drink_mix","raffadax_coffee",
"{{ModId}}_ColdBrewKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_ComfortablyNumb",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_CondensedMilk",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","milk_item","raffadax_baking_component",,
"{{ModId}}_CookieCrunch",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","food_breakfast","raffadax_food_item",,
"{{ModId}}_CookiesCream",-7,"Cooking","raffadax_object","raffadax_artisan_object, 
raffadax_cooked_object","sauce_item","raffadax_cooking",,
"{{ModId}}_CoralDust",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_Coriander",-81,"Forage","raffadax_object","raffadax_crops_object","herb_item",,,"color_black"
"{{ModId}}_CorianderBalsam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mead_balsam",,
"{{ModId}}_CorianderExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_CorianderFlower",-80,"Flower","raffadax_object","raffadax_crops_object",,,,"color_white"
"{{ModId}}_CorianderFlowerBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_CorianderFlowerJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CorianderFlowerJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CorianderFlowerKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_CorianderFlowerLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CorianderFlowerPetals",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flower_petals","raffadax_milled_item",,
"{{ModId}}_CorianderFlowerPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_CorianderFlowerPreserves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CorianderFlowerPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_CorianderFlowerTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_CorianderFlowerWater",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_CorianderFlowerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_CorianderHoney",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","honey_item","raffadax_flow_honey",,
"{{ModId}}_CorianderHoneyJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CorianderKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_CorianderMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mead",,
"{{ModId}}_CorianderNectar",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nectar_item","raffadax_distillation",,
"{{ModId}}_CorianderPortMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_mead",,
"{{ModId}}_CorianderSeed",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_CorianderTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_CornBakes",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","food_breakfast","raffadax_food_item",,
"{{ModId}}_CornChips",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_CornFlour",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flour_item","raffadax_baking_component",,
"{{ModId}}_CornJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_Cornmeal",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item","raffadax_baking_component",
"{{ModId}}_CornOil",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","oil_item","raffadax_oil_item",,
"{{ModId}}_CornStarch",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_baking_component",,
"{{ModId}}_CornSyrup",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","syrup_item","raffadax_syrup",,
"{{ModId}}_CorpseFlowerDrakas",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_mead_balsam",
"{{ModId}}_CorpseFlowerHoney",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","poison_honey","raffadax_mythic_item","raffadax_flow_honey",
"{{ModId}}_CorpseFlowerHoneyJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","poisonous_item","raffadax_mythic_item","raffadax_preserves",
"{{ModId}}_CorpseFlowerMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","poisonous_item","raffadax_mythic_item","raffadax_mead",
"{{ModId}}_CorpseFlowerNectar",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nectar_item","raffadax_mythic_item","raffadax_distillation",
"{{ModId}}_CorpseWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_wine",
"{{ModId}}_CosmicWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_divine_item","raffadax_divine_wine",
"{{ModId}}_CotijaCheese",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_CottageCheese",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_CountryGarden",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_CountryMorning",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_Crabapple",-79,"Fruit","raffadax_object","raffadax_fruittrees_object",,,,"color_yellow_green"
"{{ModId}}_CrabShell",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_dark_blue"
"{{ModId}}_CranberryBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_CranberryCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CranberryGingerAle",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","soda_item","raffadax_beverage","raffadax_soda",
"{{ModId}}_CranberryJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CranberryJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CranberryJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_CranberryLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CranberryPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_CranberryPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_CranberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_Cream",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","milk_item","raffadax_cooking_component",,
"{{ModId}}_CreamCheese",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_CreamofCoconut",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","syrup_item","raffadax_syrup",,
"{{ModId}}_CreamofTartar",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_baking_component",,
"{{ModId}}_CreamSoda",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","soda_item","raffadax_beverage","raffadax_soda",
"{{ModId}}_CremedeBanana",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CremedeCacao",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CremedeCassis",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CremedeCocodeMer",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CremedeMenthe",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CremedeNoyaux",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CremedeViolette",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CreminiKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_CreminiMushroom",-81,"Forage","raffadax_object","raffadax_crops_object","forage item, edible_mushroom_item",,,"color_white"
"{{ModId}}_CreminiMushroomPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_CreoleSeasoning",-7,"Cooking","raffadax_object","raffadax_artisan_object, 
raffadax_cooked_object","seasoning_mix","raffadax_cooking",,
"{{ModId}}_CrimsonClover",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_CrimsonQueen",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_CrocusBalsam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mead_balsam",,
"{{ModId}}_CrocusBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_CrocusHoney",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","honey_item","raffadax_flow_honey",,
"{{ModId}}_CrocusHoneyJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CrocusJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CrocusJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CrocusKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_CrocusLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_CrocusMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mead",,
"{{ModId}}_CrocusNectar",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nectar_item","raffadax_distillation",,
"{{ModId}}_CrocusPetals",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flower_petals","raffadax_milled_item",,
"{{ModId}}_CrocusPortMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_mead",,
"{{ModId}}_CrocusPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_CrocusPreserves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_CrocusPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_CrocusTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_CrocusWater",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_CrocusWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_CrowFeather",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_pierres_and_marnies, forage_item, feather_item","raffadax_nature_forage",,"color_black"
"{{ModId}}_CrownRevontulet",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_divine_item","raffadax_liquor",
"{{ModId}}_CrushedAcorns",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedAlmonds",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedBlackWalnuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedBrazilNuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedCashews",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedChestnuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedHazelnuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedHornNuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedMacadamiaNuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedMarconaAlmonds",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedPeanuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedPecans",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
"{{ModId}}_CrushedPineNuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_item, crushed_item","raffadax_milled_item",,
